Name,Smile,AKTIP,BCL_XL,BCL_XL_SS,ENE_A9,EWSR1,FGFR,Glutamine_RS,HBV,HIV_SL3,KLF6_mut,KLF6_wt,MALAT1,NRAS,PreQ1,Pre_miR_17,Pre_miR_21,Pre_miR_31,Pro_mut,Pro_wt,RRE2B_MeA,RRE2B,SAM_ll,TPP,TERRA,ZTP,Zika3PrimeUTR,Zika_NS5
13915713,CN(Cc1ccc(cc1)Oc1ccccc1)Cc1cc2CNCCCn2n1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0
13917927,Cc1ccc([C@H]2CN(C[C@@H]2N)C(COc2ccc(cc2)n2cnnn2)=O)o1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
13930321,C1CN(CC(c2ccccc2)N1)C(c1ccn2cnnc2c1)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
13948752,CN1CCN(CC12CCNCC2)C(c1cccc2c1nccn2)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
14063694,CC(C)c1cc(c2nc(c3ccc(cc3)n3c(cc(C)n3)N)no2)no1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
140873,NCC(Nc(ccc(Cl)c1)c1C(c1ccc[nH]1)=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,,0.0,0.0,0
14100811,CNC(c1cc2CN(CCc2s1)C(C1CNCCO1)=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
14122667,C1CNCCC12c1ccccc1[C@H]([C@@H]2OCc1cccnc1)NC(c1cc[nH]n1)=O,0,0,,,1,0,,0,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,0
14159297,Cc1nc(CCN)cc(NCCC2CCCN2C)n1,1,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
14208909,CC(COC)NCc1cc(c2ccc(cc2)OC)on1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,1
14224931,C1CCC(C1)(C#N)c1ccc(cc1)c1cccc2CNCCc12,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1,0.0,0.0,0.0,0
142269,Cc1cc(NC(Nc(cc2)ccc2SC)=O)ncc1,0,0,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,,0.0,0.0,0
14229566,CCN(CC)Cc1cnc2c(cnn2c1)C(NCc1ccc(CN)cc1)=O,1,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0
142335,Clc1nc(Oc2ccccc2)nc(-c(c2c3cccc2)cn3-c2ccccc2)n1,0,0,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,,0.0,0.0,0
14244960,C1COCC(CN1)CNC(Nc1cccc(c1)c1ccc(cc1)F)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,0.0,0.0,0.0,0
14250223,CN(C)c1c(cnc(c2cccc3CC(CN)Oc23)n1)F,0,0,,,0,0,,0,0,0,0,0,0.0,0,,,,,,0,0,1.0,0,0.0,,,0
14279637,Cc1ccc(c2ccccc2CCN)c2cccnc12,0,0,,,0,0,,0,0,0,0,0,0.0,0,,,,,,0,0,1.0,0,0.0,,,0
14287833,Cn1cnnc1SCC(N1C[C@@H](CN2CCCC2)[C@H](C1)CO)=O,0,0,0.0,0.0,0,0,,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
143241,CCOC(N(CCc(cc1OC)c2c(c3c4)c1OC)c2cc3cc(OC)c4OC)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,1.0,0
14325308,CC(C)CCOc1cccc(CCNC(C2CC3(CCNCC3)CN2)=O)c1,0,0,0.0,0.0,0,0,,0,1,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1,0.0,0.0,0.0,0
14326970,Cc1ccc(cn1)NC([C@H]1C[C@H](CNC1)C(NCCc1c[nH]cn1)=O)=O,0,0,,,1,0,,0,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,0
14330381,C(CCn1cc(c2ccccc2c2ccco2)nn1)CCO,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
14407172,C1CC2(CCCN(C2)c2cc(N)nc(N)n2)CN(C1)Cc1ccccc1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
14445071,CCc1nc2CCNCCc2c(NCc2nc(c3ncccn3)no2)n1,1,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
14458332,Cc1nccn1CCCC(N1C[C@@H](CN2CCCC2)[C@H](C1)CO)=O,0,0,0.0,1.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
14466464,CC(C)(CCc1ccc(cc1)C(N(C)CC1(CCCC1)CO)=O)O,0,0,,,0,0,,1,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,0
14504076,C1CN(CCC1O)CCNC(Nc1ccc(C=Cc2ccccn2)cc1)=O,0,0,0.0,0.0,0,0,,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
1451,Cn1ncc2c1ncnc2NCc1ccccc1,0,1,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
1457-0011,CNC=C1C=C(c2ccccc2)N(C)C1=S,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,1
14588562,C1CN(Cc2cnc(NCc3ccccc3)nc2)C[C@@H]([C@H]1CO)O,0,1,,,0,0,,0,0,0,0,0,0.0,0,,,,,,0,1,0.0,0,0.0,,,1
14601902,C1C[C@@H]2CCNC[C@H]1N2c1c2CNCc2nc(c2cccnc2)n1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,1.0,0
14604674,C1CN(CCC1C1CCN(CCc2ccccc2)C1)c1ccnc(N)n1,1,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,0.0,0.0,0.0,0
14610180,C1CN(CCN(C1)C(CCc1csc(N)n1)=O)Cc1ccc(cc1)F,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
146770,Nc(cc1)ccc1C(Nc(cc1)ccc1Nc1ccncc1)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,,0.0,0.0,0
14778588,C1[C@@H](C2(CCN(CC2)Cc2cccc(c2)OCCN2CCOCC2)[C@@H]1O)O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
1486-0661,Cc1cc(NCCCO)n2c3ccccc3nc2c1C#N,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
14876887,C1CNCc2c1c(NCc1ccccn1)nc(c1ccccc1)n2,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0
14923635,CC(C)(C)c1cc(CN(C)c2c3CCNCc3nc(c3cccnc3)n2)[nH]n1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,1
14924624,CCN1CC(CC1=O)Nc1c2CNCc2nc(c2ccncc2)n1,0,0,,,0,0,,0,0,0,0,0,1.0,0,,,,,,0,0,0.0,0,0.0,,,0
15018109,CCc1cc(nc(n1)N1CCCC1)N1C[C@@H](C[C@H]1C(N(CC)CC)=O)N,1,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
1502-1032,CC1CCC(C(C)C)C(C1)OCC(CN1CCN(CC1)c1ccccc1)O,0,0,0.0,0.0,0,1,0.0,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
1502-1054,CCCc1ccc(cc1)OCC(CN1CCC(C)CC1)O,0,0,0.0,0.0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15028125,C(c1nnnn1c1ccccc1)n1ccnc1c1ccc(CO)o1,0,0,0.0,0.0,0,0,,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15043612,CC(CCc1ccco1)NC1CCC2(CC1)CCNCC2,1,0,0.0,0.0,0,0,,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
15043866,Cc1cc(nc(N)n1)N1CCC(CC1)NCCCN1CCc2ccccc12,1,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0
15077405,CCNC([C@@H]1C[C@@H](CN1C(CN1CCCCCCC1)=O)N)=O,1,0,0.0,1.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,1.0,0.0,1.0,0
1509-0048,C1CN(CCN1)CC(Cn1c2ccccc2c2ccccc12)O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15129370,CN1CCCN(C)C2(CCN(CC2)C(Nc2cccc(CN)c2)=O)C1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15132958,Cc1ccccc1C(N1CCOC2(CNCCOC2)C1)=O,0,0,,,0,0,,0,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,1
15136552,C1CNCc2cc(C(NC3c4ccccc4c4ccccc34)=O)nn2C1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,0.0,0.0,0.0,0
15196499,Cc1ccccc1c1nc(CCC(N2CCCC(CCN)C2)=O)on1,0,0,,,0,0,,0,0,0,0,0,0.0,1,,,,,,0,0,0.0,0,0.0,,,0
15290349,C(CO)Nc1cc(c2ccc(c(c2)[Cl])O)c2cc[nH]c2n1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
1535-0016,CCSc1nc2ccccc2n1CCO,0,0,0.0,0.0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15410184,CN(CCc1cn[nH]c1)C([C@H]1CC[C@H](C1)N)=O,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
154127,Clc(c(NC1CCCCC1)nnc1Cl)c1Cl,1,0,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
1545-0174,[H]OCCNC1=C(C)NC(NC1=O)=O,0,0,0.0,0.0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15510936,CN(C)c1nc2CNCCc2c(NCc2cc(c3ccccc3)n[nH]2)n1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
15537048,Cc1c(cc(cc1[Cl])C(NCC(Cc1ccco1)CO)=O)[Cl],0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0,0.0,0.0,0.0,0
15579241,COc1ccc(cc1)OC1CCN(CC1)C([C@@H]1C[C@H](CN1)O)=O,1,0,,,0,0,,0,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,1.0,,,0
15641218,CC(NCc1ccc(nc1)N1C[C@H](C2CC2)[C@H](C1)N)=O,0,0,1.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15670813,Cc1ccc(cc1)OCc1c(cco1)C(NC[C@@H]1C[C@@H](CN1)F)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0
15676876,C1CNCc2cc(CCC(NCc3cccnc3n3cncn3)=O)nn2C1,0,0,0.0,0.0,0,1,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15684586,C(CN)c1cccc(CN2CCOCC(C2)CO)c1,1,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
1570-0014,C1=C(C(=O)Oc2ccc(cc12)[Br])c1csc(N)n1,0,0,0.0,0.0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15700052,Cc1nc2ccccc2n1CCC(N1C[C@@H](CN2CCOCC2)[C@H](C1)CO)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0
15700744,Cc1cc(CNc2nccc(n2)N2CCC(CC2)O)c2c(c1)c(C)c(C)[nH]2,0,0,1.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0
15760058,C1CN(CCC1Oc1ccc(cc1)F)c1cc(NCCO)nc(N)n1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,0.0,0.0,0.0,0
15765444,COCCCN1C(CC[C@H]2CN(CC[C@@H]12)c1c2cn[nH]c2nc(N)n1)=O,1,1,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15793356,C1CCN(C1)C[C@@H]1CN(C[C@@H]1CO)C(CN1CCCC1=O)=O,0,0,0.0,1.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
157940,CC(C)(CCCC1(C)C(OCCO)=C2)C1=CC2=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
15802636,CCCC=Cc1ccc2c(c1)nc(C(C)O)[nH]2,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15805022,C1CCN(C1)Cc1cc(c2cn(CC(c3ccc(cc3)O)O)nn2)sc1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,1
15810711,CC(Cn1c(C)cc(C)n1)NC1CCN(CC1)c1c(C#N)cccn1,0,0,0.0,0.0,0,1,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15820090,CCC[C@H]1CN(C[C@@H]1NC(c1cnc(N)nc1C)=O)S(C)(=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
15822403,COCCN(CC1CC1)C(c1ccc(cc1)C1CCCNC1)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15854842,CSCc1ccc(nc1)N1CCC(CC1)N1CCC(CC1)O,0,0,0.0,1.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15869527,C1CNCCC12CN(Cc1cc3c(cc1[Cl])OCO3)C(=O)O2,0,1,,,0,0,,0,1,0,0,1,0.0,0,,,,,,0,0,0.0,0,0.0,,,0
15871409,C(CNCC1(CNCCOC1)O)Cn1c2ccccc2nn1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0
15888495,Cc1ccc(NCCCNC(c2cn(CCN)nn2)=O)nc1,1,0,0.0,1.0,1,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0
15896825,C1C2CC3CC1CC(C2)(C3)c1nc(CNC2CS(C=C2)(=O)=O)cs1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0
15922890,CN(C(c1ccc(c2ccccc2[Cl])o1)=O)[C@H]1COC[C@@H]1O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
15947215,C1CC(CN(C1)CCNC(c1ccc2c(ccs2)c1)=O)CO,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,0.0,0.0,0.0,0
15955175,C1CC(CCc2ccc(cc2)F)CN(C1)C(c1cn(CCN)nn1)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
15973392,Cn1c2cccc(c2c(CN2CCCCC(C2)N)n1)[Cl],0,0,,,1,0,,0,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,0
15986801,CCCCSc1nc(cc(n1)N1CCCN(CC1)Cc1ccncc1)N,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
16013629,CCOc1ccc(CN2CCC(CC2)(C(O)=O)Oc2cccc(c2)F)cc1CO,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,0.0,0.0,0.0,0
16088353,C(CN)c1cccc(c1)c1ccc(cc1[Cl])F,0,0,,,0,0,,0,1,0,0,0,0.0,0,,,,,,0,0,1.0,1,0.0,,,0
1611-2955,Cc1ccc(cc1)c1csc(Nc2ccc(C)cc2)[n+]1CC=C,1,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
1657-0369,COc1ccc(cc1)N1C(C2C3c4ccccc4C(CO)(C2C1=O)c1ccccc13)=O,1,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
16631339,CCc1nnc(NCC2CCCCCN2)o1,1,0,,,1,0,,0,0,0,0,1,1.0,0,,,,,,0,0,0.0,0,1.0,,,0
16633327,CN1CC2(CCN(CC2)C(C2Cc3cc(ccc3N2)[Cl])=O)CC1=O,0,0,0.0,0.0,0,0,,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
16657809,Cc1ccc(c(c1)NC(NCC(CN1CCCC1)O)=O)[Cl],0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
16816692,C1CCN(C1)C[C@H]1C[C@H](CN(C1)C(c1cccn1C1CC1)=O)CO,0,0,0.0,0.0,0,0,,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
16828885,Cc1ccccc1C(NC[C@@H]1CCN(C[C@H]1O)C(Cc1ccccn1)=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
1683-5965,COc1ccc(cc1)NC1CS(C=C1)(=O)=O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0
16859921,Cc1c(cn(C)n1)NC(NCC(Cc1cccs1)CO)=O,0,0,0.0,1.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0
16896468,Cn1ccnc1CCC1CCCCN1C(c1cn(CCN)nn1)=O,0,0,,,1,0,,0,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,0
16899791,Cc1c(C(C(NCCNc2cccnc2)=O)N)c(C)[nH]n1,1,1,0.0,1.0,1,0,,0,1,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1,0.0,1.0,1.0,0
16946825,Cc1cccc(c1)n1cccc1CN1CCOC(CN)C1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
16959688,COc1cccc(c1)c1c(CN2CCC(CC2)O)cc2cc(c(cc2n1)OC)OC,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
17006092,CN(C)c1nc2CCN(Cc2c(n1)N1CCC(CC1)O)Cc1ccco1,0,0,0.0,0.0,0,0,,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
17007774,CN(CC1CCN(CC1)CCc1cccc(c1)F)C([C@H](Cc1c[nH]cn1)N)=O,1,0,1.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
17110056,CCCCC(C(N1CCc2c(C1)c(C(N1CCCC1)=O)nc(NC)n2)=O)N,0,0,0.0,0.0,0,1,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
17250805,C1CCN(CCCNC(c2cccc(c2)c2cn[nH]c2)=O)C(C1)CO,1,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
17311387,C1CNCc2c1c1C(N(C=Nc1s2)C1c2ccccc2c2ccccc12)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0
17428082,C(CN)c1nc(c2ccccc2n1)NCc1ccccc1n1cncn1,0,0,0.0,0.0,0,0,,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
17524156,C=Cc1ccc(nc1)N1CCN(CC(C1)O)Cc1ccccc1,1,1,,,1,1,,0,1,1,1,1,0.0,0,,,,,,1,1,0.0,1,1.0,,,1
1756-0136,CCCc1c(CC)c(c(C#N)c(N)n1)c1ccco1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
17587941,Cc1cc2CC(CN)Oc2c(c1)c1cnc2ccccc2n1,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1,0.0,0.0,0.0,0
17600296,Cc1ccc(cc1)NC([C@H]1C[C@H](CNC1)C(NCCN1CCCC1=O)=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
17694000,CC(c1cccc(c1)C(N1CCC2(CC1)[C@H](C[C@H]2O)OCCN)=O)=O,0,0,,,0,0,,0,1,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,0
177365,NC(NCCCS(Nc(cc1)ccc1Nc1c(cccc2)c2nc2cc([N+]([O-])=O)ccc12)(=O)=O)=N.Cl,0,0,0.0,0.0,1,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
177407,FC(c1cccc(-c([nH]2)nc(nc3Cl)c2nc3Cl)c1)(F)F,0,0,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
17741735,C1CNCc2cccc(c3cccc4c3cc[nH]4)c12,0,0,1.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,0.0,0.0,0.0,0
17766103,CC(C)Cc1cc(CNC2CCN(CC2)CC(C)C)no1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
177952,OC(C(Nc1n[nH]cn1)=O)=O,0,0,0.0,0.0,1,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
17818802,C1CN(C[C@H]([C@@H]1NC(c1ccccn1)=O)O)C(COc1cccc(c1)F)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0
17862547,CN(Cc1ccc2c(c1)nccn2)C(c1cn(CCN2CCNCC2)nn1)=O,0,0,,,0,0,,0,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,1
