,rna,mol,label
1664,18,62,0
1665,18,63,0
1666,18,64,0
1667,18,65,0
1668,18,66,1
1669,18,67,0
1670,18,68,1
1671,18,69,0
1672,18,70,0
1673,18,71,1
1674,18,72,0
1675,18,73,0
1676,18,74,0
1677,18,75,0
1678,18,76,0
1679,18,77,0
1680,18,78,0
1681,18,79,0
1682,18,80,0
1683,18,81,0
1684,18,82,0
1685,18,83,1
1686,18,84,1
1687,18,85,0
1688,18,86,0
1689,18,87,0
1690,18,88,0
1691,19,0,0
1692,19,1,0
1693,19,2,0
1694,19,3,0
1695,19,4,0
1696,19,5,0
1697,19,6,0
1698,19,7,0
1699,19,8,0
1700,19,9,0
1701,19,10,0
1702,19,11,0
1703,19,12,0
1704,19,13,0
1705,19,14,0
1706,19,15,0
1707,19,16,0
1708,19,17,0
1709,19,18,0
1710,19,19,0
1711,19,20,0
1712,19,21,0
1713,19,22,0
1714,19,23,0
1715,19,24,0
1716,19,25,0
1717,19,26,0
1718,19,27,0
1719,19,28,0
1720,19,29,0
1721,19,30,0
1722,19,31,0
1723,19,32,0
1724,19,33,0
1725,19,34,0
1726,19,35,0
1727,19,36,0
1728,19,37,0
1729,19,38,0
1730,19,39,0
1731,19,40,0
1732,19,41,0
1733,19,42,0
1734,19,43,0
1735,19,44,0
1736,19,45,0
1737,19,46,0
1738,19,47,0
1739,19,48,0
1740,19,49,0
1741,19,50,0
1742,19,51,0
1743,19,52,0
1744,19,53,0
1745,19,54,0
1746,19,55,0
1747,19,56,0
1748,19,57,0
1749,19,58,0
1750,19,59,0
1751,19,60,0
1752,19,61,0
1753,19,62,0
1754,19,63,0
1755,19,64,0
1756,19,65,0
1757,19,66,0
1758,19,67,0
1759,19,68,1
1760,19,69,0
1761,19,70,0
1762,19,71,0
1763,19,72,0
1764,19,73,0
1765,19,74,0
1766,19,75,0
1767,19,76,0
1768,19,77,0
1769,19,78,0
1770,19,79,0
1771,19,80,0
1772,19,81,0
1773,19,82,0
1774,19,83,0
1775,19,84,0
1776,19,85,0
1777,19,86,0
1778,19,87,0
1779,19,88,0
1780,20,0,0
1781,20,1,0
1782,20,2,0
1783,20,3,0
1784,20,4,0
1785,20,5,0
1786,20,6,1
1787,20,7,0
1788,20,8,0
1789,20,9,0
1790,20,10,0
1791,20,11,0
1792,20,12,0
1793,20,13,0
1794,20,14,0
1795,20,15,0
1796,20,16,1
1797,20,17,1
1798,20,18,1
1799,20,19,0
1800,20,20,0
1801,20,21,1
1802,20,22,0
1803,20,23,0
1804,20,24,0
1805,20,25,0
1806,20,26,0
1807,20,27,0
1808,20,28,1
1809,20,29,0
1810,20,30,0
1811,20,31,1
1812,20,32,0
1813,20,33,0
1814,20,34,0
1815,20,35,1
1816,20,36,1
1817,20,37,0
1818,20,38,1
1819,20,39,0
1820,20,40,0
1821,20,41,0
1822,20,42,0
1823,20,43,0
1824,20,44,0
1825,20,45,0
1826,20,46,0
1827,20,47,0
1828,20,48,1
1829,20,49,1
1830,20,50,0
1831,20,51,0
1832,20,52,1
1833,20,53,0
1834,20,54,0
1835,20,55,1
1836,20,56,1
1837,20,57,0
1838,20,58,0
1839,20,59,0
1840,20,60,0
1841,20,61,0
1842,20,62,0
1843,20,63,1
1844,20,64,0
1845,20,65,0
1846,20,66,0
1847,20,67,0
1848,20,68,1
1849,20,69,1
1850,20,70,0
1851,20,71,1
1852,20,72,0
1853,20,73,0
1854,20,74,0
1855,20,75,1
1856,20,76,0
1857,20,77,0
1858,20,78,0
1859,20,79,0
1860,20,80,0
1861,20,81,1
1862,20,82,0
1863,20,83,0
1864,20,84,1
1865,20,85,0
1866,20,86,0
1867,20,87,1
1868,20,88,0
1869,21,0,0
1870,21,1,0
1871,21,2,0
1872,21,3,0
1873,21,4,0
1874,21,5,0
1875,21,6,1
1876,21,7,1
1877,21,8,0
1878,21,9,0
1879,21,10,0
1880,21,11,0
1881,21,12,0
1882,21,13,0
1883,21,14,0
1884,21,15,0
1885,21,16,0
1886,21,17,0
1887,21,18,0
1888,21,19,0
1889,21,20,0
1890,21,21,0
1891,21,22,0
1892,21,23,0
1893,21,24,0
1894,21,25,0
1895,21,26,0
1896,21,27,0
1897,21,28,0
1898,21,29,0
1899,21,30,0
1900,21,31,0
1901,21,32,0
1902,21,33,0
1903,21,34,0
1904,21,35,0
1905,21,36,1
1906,21,37,0
1907,21,38,0
1908,21,39,0
1909,21,40,0
1910,21,41,0
1911,21,42,0
1912,21,43,0
1913,21,44,0
1914,21,45,0
1915,21,46,0
1916,21,47,0
1917,21,48,0
1918,21,49,1
1919,21,50,0
1920,21,51,0
1921,21,52,0
1922,21,53,0
1923,21,54,0
1924,21,55,1
1925,21,56,0
1926,21,57,0
1927,21,58,0
1928,21,59,0
1929,21,60,0
1930,21,61,1
1931,21,62,0
1932,21,63,0
1933,21,64,0
1934,21,65,0
1935,21,66,0
1936,21,67,0
1937,21,68,0
1938,21,69,0
1939,21,70,0
1940,21,71,1
1941,21,72,0
1942,21,73,0
1943,21,74,0
1944,21,75,0
1945,21,76,0
1946,21,77,0
1947,21,78,0
1948,21,79,0
1949,21,80,0
1950,21,81,0
1951,21,82,0
1952,21,83,1
1953,21,84,0
1954,21,85,1
1955,21,86,0
1956,21,87,0
1957,21,88,0
1958,22,0,0
1959,22,1,0
1960,22,2,0
1961,22,3,0
1962,22,4,0
1963,22,5,0
1964,22,6,0
1965,22,7,0
1966,22,8,0
1967,22,9,0
1968,22,10,0
1969,22,11,0
1970,22,12,0
1971,22,13,0
1972,22,14,0
1973,22,15,0
1974,22,16,0
1975,22,17,0
1976,22,18,0
1977,22,19,0
1978,22,20,0
1979,22,21,0
1980,22,22,0
1981,22,23,0
1982,22,24,0
1983,22,25,0
1984,22,26,0
1985,22,27,0
1986,22,28,0
1987,22,29,0
1988,22,30,0
1989,22,31,0
1990,22,32,0
1991,22,33,0
1992,22,34,0
1993,22,35,0
1994,22,36,0
1995,22,37,0
1996,22,38,0
1997,22,39,0
1998,22,40,0
1999,22,41,0
2000,22,42,0
2001,22,43,0
2002,22,44,0
2003,22,45,0
2004,22,46,0
2005,22,47,0
2006,22,48,0
2007,22,49,0
2008,22,50,0
2009,22,51,0
2010,22,52,0
2011,22,53,0
2012,22,54,0
2013,22,55,0
2014,22,56,0
2015,22,57,0
2016,22,58,0
2017,22,59,0
2018,22,60,0
2019,22,61,0
2020,22,62,0
2021,22,63,0
2022,22,64,0
2023,22,65,0
2024,22,66,0
2025,22,67,0
2026,22,68,1
2027,22,69,0
2028,22,70,0
2029,22,71,0
2030,22,72,0
2031,22,73,0
2032,22,74,0
2033,22,75,0
2034,22,76,0
2035,22,77,0
2036,22,78,0
2037,22,79,0
2038,22,80,0
2039,22,81,0
2040,22,82,0
2041,22,83,0
2042,22,84,1
2043,22,85,0
2044,22,86,0
2045,22,87,0
2046,22,88,0
2047,23,0,0
2048,23,1,0
2049,23,2,0
2050,23,3,0
2051,23,4,0
2052,23,5,0
2053,23,6,0
2054,23,7,0
2055,23,8,0
2056,23,9,0
2057,23,10,0
2058,23,11,0
2059,23,12,0
2060,23,13,0
2061,23,14,0
2062,23,15,0
2063,23,16,0
2064,23,17,0
2065,23,18,0
2066,23,19,0
2067,23,20,0
2068,23,21,1
2069,23,22,0
2070,23,23,0
2071,23,24,0
2072,23,25,0
2073,23,26,0
2074,23,27,0
2075,23,28,0
2076,23,29,0
2077,23,30,0
2078,23,31,0
2079,23,32,0
2080,23,33,0
2081,23,34,0
2082,23,35,0
2083,23,36,0
2084,23,37,0
2085,23,38,0
2086,23,39,1
2087,23,40,0
2088,23,41,0
2089,23,42,0
2090,23,43,0
2091,23,44,0
2092,23,45,0
2093,23,46,0
2094,23,47,0
2095,23,48,0
2096,23,49,0
2097,23,50,0
2098,23,51,0
2099,23,52,0
2100,23,53,0
2101,23,54,0
2102,23,55,0
2103,23,56,0
2104,23,57,0
2105,23,58,0
2106,23,59,0
2107,23,60,0
2108,23,61,0
2109,23,62,0
2110,23,63,0
2111,23,64,1
2112,23,65,0
2113,23,66,0
2114,23,67,0
2115,23,68,0
2116,23,69,0
2117,23,70,0
2118,23,71,0
2119,23,72,0
2120,23,73,0
2121,23,74,0
2122,23,75,0
2123,23,76,0
2124,23,77,0
2125,23,78,0
2126,23,79,0
2127,23,80,0
2128,23,81,0
2129,23,82,0
2130,23,83,0
2131,23,84,0
2132,23,85,0
2133,23,86,0
2134,23,87,0
2135,23,88,0
2136,24,0,0
2137,24,1,0
2138,24,2,0
2139,24,3,0
2140,24,4,0
2141,24,5,0
2142,24,6,1
2143,24,7,0
2144,24,8,0
2145,24,9,0
2146,24,10,0
2147,24,11,0
2148,24,12,0
2149,24,13,0
2150,24,14,0
2151,24,15,0
2152,24,16,0
2153,24,17,0
2154,24,18,0
2155,24,19,0
2156,24,20,0
2157,24,21,1
2158,24,22,0
2159,24,23,0
2160,24,24,0
2161,24,25,0
2162,24,26,1
2163,24,27,0
2164,24,28,1
2165,24,29,1
2166,24,30,0
2167,24,31,0
2168,24,32,0
2169,24,33,0
2170,24,34,0
2171,24,35,0
2172,24,36,0
2173,24,37,0
2174,24,38,1
2175,24,39,0
2176,24,40,0
2177,24,41,0
2178,24,42,0
2179,24,43,0
2180,24,44,0
2181,24,45,0
2182,24,46,0
2183,24,47,1
2184,24,48,0
2185,24,49,0
2186,24,50,0
2187,24,51,0
2188,24,52,0
2189,24,53,0
2190,24,54,0
2191,24,55,0
2192,24,56,1
2193,24,57,0
2194,24,58,0
2195,24,59,0
2196,24,60,0
2197,24,61,0
2198,24,62,0
2199,24,63,0
2200,24,64,0
2201,24,65,0
2202,24,66,0
2203,24,67,0
2204,24,68,0
2205,24,69,0
2206,24,70,0
2207,24,71,0
2208,24,72,0
2209,24,73,0
2210,24,74,0
2211,24,75,0
2212,24,76,0
2213,24,77,0
2214,24,78,0
2215,24,79,0
2216,24,80,0
2217,24,81,0
2218,24,82,0
2219,24,83,0
2220,24,84,1
2221,24,85,0
2222,24,86,0
2223,24,87,0
2224,24,88,0
2225,25,0,0
2226,25,1,0
2227,25,2,0
2228,25,3,0
2229,25,4,0
2230,25,5,0
2231,25,6,0
2232,25,7,0
2233,25,8,0
2234,25,9,0
2235,25,10,0
2236,25,11,0
2237,25,12,0
2238,25,13,0
2239,25,14,0
2240,25,15,0
2241,25,16,0
2242,25,17,0
2243,25,18,0
2244,25,19,0
2245,25,20,0
2246,25,21,0
2247,25,22,0
2248,25,23,0
2249,25,24,0
2250,25,25,0
2251,25,26,0
2252,25,27,0
2253,25,28,0
2254,25,29,0
2255,25,30,0
2256,25,31,0
2257,25,32,0
2258,25,33,0
2259,25,34,0
2260,25,35,0
2261,25,36,0
2262,25,37,0
2263,25,38,0
2264,25,39,0
2265,25,40,0
2266,25,41,0
2267,25,42,0
2268,25,43,0
2269,25,44,0
2270,25,45,0
2271,25,46,0
2272,25,47,0
2273,25,48,0
2274,25,49,0
2275,25,50,0
2276,25,51,0
2277,25,52,0
2278,25,53,0
2279,25,54,0
2280,25,55,0
2281,25,56,0
2282,25,57,0
2283,25,58,0
2284,25,59,0
2285,25,60,0
2286,25,61,0
2287,25,62,0
2288,25,63,0
2289,25,64,0
2290,25,65,0
2291,25,66,0
2292,25,67,0
2293,25,68,1
2294,25,69,0
2295,25,70,0
2296,25,71,0
2297,25,72,0
2298,25,73,0
2299,25,74,0
2300,25,75,0
2301,25,76,0
2302,25,77,0
2303,25,78,0
2304,25,79,0
2305,25,80,0
2306,25,81,0
2307,25,82,0
2308,25,83,0
2309,25,84,1
2310,25,85,0
2311,25,86,0
2312,25,87,0
2313,25,88,0
2314,26,0,0
2315,26,1,0
2316,26,2,0
2317,26,3,0
2318,26,4,0
2319,26,5,0
2320,26,6,0
2321,26,7,0
2322,26,8,0
2323,26,9,0
2324,26,10,0
2325,26,11,0
2326,26,12,0
2327,26,13,0
2328,26,14,0
2329,26,15,0
2330,26,16,0
2331,26,17,0
2332,26,18,0
2333,26,19,0
2334,26,20,0
2335,26,21,0
2336,26,22,0
2337,26,23,0
2338,26,24,0
2339,26,25,0
2340,26,26,0
2341,26,27,0
2342,26,28,0
2343,26,29,0
2344,26,30,0
2345,26,31,0
2346,26,32,0
2347,26,33,0
2348,26,34,0
2349,26,35,0
2350,26,36,0
2351,26,37,0
2352,26,38,0
2353,26,39,0
2354,26,40,0
2355,26,41,0
2356,26,42,0
2357,26,43,0
2358,26,44,0
2359,26,45,0
2360,26,46,0
2361,26,47,0
2362,26,48,0
2363,26,49,0
2364,26,50,0
2365,26,51,0
2366,26,52,0
2367,26,53,0
2368,26,54,0
2369,26,55,0
2370,26,56,0
2371,26,57,0
2372,26,58,0
2373,26,59,0
2374,26,60,0
2375,26,61,0
2376,26,62,0
2377,26,63,0
2378,26,64,0
2379,26,65,0
2380,26,66,0
2381,26,67,0
2382,26,68,1
2383,26,69,0
2384,26,70,0
2385,26,71,0
2386,26,72,0
2387,26,73,0
2388,26,74,0
2389,26,75,0
2390,26,76,0
2391,26,77,0
2392,26,78,0
2393,26,79,0
2394,26,80,0
2395,26,81,0
2396,26,82,0
2397,26,83,0
2398,26,84,1
2399,26,85,0
2400,26,86,0
2401,26,87,0
2402,26,88,0
2403,27,0,0
2404,27,1,0
2405,27,2,0
2406,27,3,0
2407,27,4,0
2408,27,5,0
2409,27,6,1
2410,27,7,0
2411,27,8,0
2412,27,9,0
2413,27,10,0
2414,27,11,0
2415,27,12,0
2416,27,13,0
2417,27,14,0
2418,27,15,0
2419,27,16,0
2420,27,17,0
2421,27,18,0
2422,27,19,0
2423,27,20,0
2424,27,21,0
2425,27,22,0
2426,27,23,0
2427,27,24,0
2428,27,25,0
2429,27,26,0
2430,27,27,0
2431,27,28,0
2432,27,29,0
2433,27,30,0
2434,27,31,0
2435,27,32,0
2436,27,33,0
2437,27,34,0
2438,27,35,0
2439,27,36,0
2440,27,37,0
2441,27,38,0
2442,27,39,0
2443,27,40,0
2444,27,41,0
2445,27,42,0
2446,27,43,0
2447,27,44,0
2448,27,45,0
2449,27,46,0
2450,27,47,0
2451,27,48,0
2452,27,49,0
2453,27,50,0
2454,27,51,0
2455,27,52,0
2456,27,53,0
2457,27,54,0
2458,27,55,0
2459,27,56,0
2460,27,57,0
2461,27,58,0
2462,27,59,0
2463,27,60,0
2464,27,61,0
2465,27,62,0
2466,27,63,0
2467,27,64,0
2468,27,65,0
2469,27,66,0
2470,27,67,0
2471,27,68,1
2472,27,69,0
2473,27,70,0
2474,27,71,0
2475,27,72,0
2476,27,73,0
2477,27,74,0
2478,27,75,0
2479,27,76,0
2480,27,77,0
2481,27,78,0
2482,27,79,0
2483,27,80,0
2484,27,81,0
2485,27,82,0
2486,27,83,0
2487,27,84,1
2488,27,85,0
2489,27,86,0
2490,27,87,0
2491,27,88,0
2492,28,0,0
2493,28,1,0
2494,28,2,0
2495,28,3,0
2496,28,4,0
2497,28,5,0
2498,28,6,0
2499,28,7,0
2500,28,8,0
2501,28,9,0
2502,28,10,0
2503,28,11,0
2504,28,12,0
2505,28,13,0
2506,28,14,0
2507,28,15,0
2508,28,16,0
2509,28,17,0
2510,28,18,0
2511,28,19,0
2512,28,20,0
2513,28,21,0
2514,28,22,0
2515,28,23,0
2516,28,24,0
2517,28,25,0
2518,28,26,0
2519,28,27,0
2520,28,28,0
2521,28,29,0
2522,28,30,0
2523,28,31,0
2524,28,32,0
2525,28,33,0
2526,28,34,0
2527,28,35,0
2528,28,36,0
2529,28,37,0
2530,28,38,0
2531,28,39,0
2532,28,40,0
2533,28,41,0
2534,28,42,0
2535,28,43,0
2536,28,44,0
2537,28,45,0
2538,28,46,0
2539,28,47,0
2540,28,48,0
2541,28,49,0
2542,28,50,0
2543,28,51,0
2544,28,52,0
2545,28,53,0
2546,28,54,0
2547,28,55,0
2548,28,56,0
2549,28,57,0
2550,28,58,0
2551,28,59,0
2552,28,60,0
2553,28,61,0
2554,28,62,0
2555,28,63,0
2556,28,64,0
2557,28,65,0
2558,28,66,0
2559,28,67,0
2560,28,68,1
2561,28,69,0
2562,28,70,0
2563,28,71,0
2564,28,72,0
2565,28,73,0
2566,28,74,0
2567,28,75,0
2568,28,76,0
2569,28,77,0
2570,28,78,0
2571,28,79,0
2572,28,80,0
2573,28,81,0
2574,28,82,0
2575,28,83,0
2576,28,84,1
2577,28,85,0
2578,28,86,0
2579,28,87,0
2580,28,88,0
2581,29,0,0
2582,29,1,0
2583,29,2,0
2584,29,3,0
2585,29,4,0
2586,29,5,0
2587,29,6,0
2588,29,7,0
2589,29,8,0
2590,29,9,0
2591,29,10,0
2592,29,11,0
2593,29,12,0
2594,29,13,0
2595,29,14,0
2596,29,15,0
2597,29,16,0
2598,29,17,0
2599,29,18,0
2600,29,19,0
2601,29,20,0
2602,29,21,1
2603,29,22,0
2604,29,23,0
2605,29,24,0
2606,29,25,0
2607,29,26,0
2608,29,27,0
2609,29,28,0
2610,29,29,0
2611,29,30,0
2612,29,31,0
2613,29,32,0
2614,29,33,0
2615,29,34,0
2616,29,35,0
2617,29,36,0
2618,29,37,0
2619,29,38,0
2620,29,39,1
2621,29,40,0
2622,29,41,0
2623,29,42,0
2624,29,43,0
2625,29,44,0
2626,29,45,0
2627,29,46,0
2628,29,47,0
2629,29,48,0
2630,29,49,0
2631,29,50,0
2632,29,51,0
2633,29,52,0
2634,29,53,0
2635,29,54,0
2636,29,55,0
2637,29,56,0
2638,29,57,0
2639,29,58,0
2640,29,59,0
2641,29,60,0
2642,29,61,0
2643,29,62,0
2644,29,63,0
2645,29,64,1
2646,29,65,0
2647,29,66,0
2648,29,67,0
2649,29,68,0
2650,29,69,0
2651,29,70,0
2652,29,71,0
2653,29,72,0
2654,29,73,0
2655,29,74,0
2656,29,75,0
2657,29,76,0
2658,29,77,0
2659,29,78,0
2660,29,79,0
2661,29,80,0
2662,29,81,0
2663,29,82,0
2664,29,83,0
2665,29,84,0
2666,29,85,0
2667,29,86,0
2668,29,87,0
2669,29,88,0
2670,30,0,0
2671,30,1,0
2672,30,2,0
2673,30,3,0
2674,30,4,0
2675,30,5,0
2676,30,6,0
2677,30,7,0
2678,30,8,0
2679,30,9,0
2680,30,10,0
2681,30,11,0
2682,30,12,0
2683,30,13,0
2684,30,14,0
2685,30,15,0
2686,30,16,0
2687,30,17,0
2688,30,18,0
2689,30,19,0
2690,30,20,0
2691,30,21,1
2692,30,22,0
2693,30,23,0
2694,30,24,0
2695,30,25,0
2696,30,26,0
2697,30,27,0
2698,30,28,0
2699,30,29,0
2700,30,30,0
2701,30,31,0
2702,30,32,0
2703,30,33,0
2704,30,34,0
2705,30,35,0
2706,30,36,0
2707,30,37,0
2708,30,38,0
2709,30,39,1
2710,30,40,0
2711,30,41,0
2712,30,42,0
2713,30,43,0
2714,30,44,0
2715,30,45,0
2716,30,46,0
2717,30,47,0
2718,30,48,0
2719,30,49,0
2720,30,50,0
2721,30,51,0
2722,30,52,0
2723,30,53,0
2724,30,54,0
2725,30,55,0
2726,30,56,0
2727,30,57,0
2728,30,58,0
2729,30,59,0
2730,30,60,0
2731,30,61,0
2732,30,62,1
2733,30,63,0
2734,30,64,1
2735,30,65,0
2736,30,66,0
2737,30,67,0
2738,30,68,0
2739,30,69,0
2740,30,70,0
2741,30,71,0
2742,30,72,0
2743,30,73,0
2744,30,74,0
2745,30,75,0
2746,30,76,0
2747,30,77,0
2748,30,78,0
2749,30,79,0
2750,30,80,0
2751,30,81,0
2752,30,82,0
2753,30,83,0
2754,30,84,0
2755,30,85,0
2756,30,86,0
2757,30,87,0
2758,30,88,0
2759,31,0,0
2760,31,1,0
2761,31,2,0
2762,31,3,0
2763,31,4,0
2764,31,5,0
2765,31,6,0
2766,31,7,0
2767,31,8,0
2768,31,9,0
2769,31,10,0
2770,31,11,0
2771,31,12,0
2772,31,13,0
2773,31,14,0
2774,31,15,0
2775,31,16,0
2776,31,17,0
2777,31,18,0
2778,31,19,0
2779,31,20,0
2780,31,21,1
2781,31,22,0
2782,31,23,0
2783,31,24,0
2784,31,25,0
2785,31,26,1
2786,31,27,0
2787,31,28,1
2788,31,29,1
2789,31,30,0
2790,31,31,0
2791,31,32,0
2792,31,33,0
2793,31,34,0
2794,31,35,0
2795,31,36,0
2796,31,37,0
2797,31,38,1
2798,31,39,0
2799,31,40,0
2800,31,41,0
2801,31,42,0
2802,31,43,0
2803,31,44,0
2804,31,45,0
2805,31,46,0
2806,31,47,0
2807,31,48,0
2808,31,49,0
2809,31,50,0
2810,31,51,0
2811,31,52,0
2812,31,53,0
2813,31,54,0
2814,31,55,0
2815,31,56,1
2816,31,57,0
2817,31,58,0
2818,31,59,0
2819,31,60,0
2820,31,61,0
2821,31,62,0
2822,31,63,0
2823,31,64,0
2824,31,65,0
2825,31,66,0
2826,31,67,0
2827,31,68,0
2828,31,69,0
2829,31,70,0
2830,31,71,0
2831,31,72,0
2832,31,73,0
2833,31,74,0
2834,31,75,0
2835,31,76,0
2836,31,77,0
2837,31,78,0
2838,31,79,0
2839,31,80,0
2840,31,81,0
2841,31,82,0
2842,31,83,0
2843,31,84,0
2844,31,85,0
2845,31,86,0
2846,31,87,0
2847,31,88,0
2848,32,0,0
2849,32,1,0
2850,32,2,0
2851,32,3,0
2852,32,4,0
2853,32,5,0
2854,32,6,1
2855,32,7,0
2856,32,8,0
2857,32,9,0
2858,32,10,0
2859,32,11,0
2860,32,12,0
2861,32,13,0
2862,32,14,0
2863,32,15,0
2864,32,16,0
2865,32,17,0
2866,32,18,0
2867,32,19,0
2868,32,20,0
2869,32,21,1
2870,32,22,0
2871,32,23,0
2872,32,24,0
2873,32,25,0
2874,32,26,1
2875,32,27,0
2876,32,28,0
2877,32,29,1
2878,32,30,0
2879,32,31,0
2880,32,32,0
2881,32,33,0
2882,32,34,0
2883,32,35,0
2884,32,36,0
2885,32,37,0
2886,32,38,1
2887,32,39,0
2888,32,40,0
2889,32,41,0
2890,32,42,0
2891,32,43,0
2892,32,44,0
2893,32,45,0
2894,32,46,0
2895,32,47,0
2896,32,48,0
2897,32,49,0
2898,32,50,0
2899,32,51,0
2900,32,52,0
2901,32,53,0
2902,32,54,0
2903,32,55,0
2904,32,56,1
2905,32,57,0
2906,32,58,0
2907,32,59,0
2908,32,60,0
2909,32,61,0
2910,32,62,0
2911,32,63,0
2912,32,64,0
2913,32,65,0
2914,32,66,0
2915,32,67,0
2916,32,68,0
2917,32,69,0
2918,32,70,0
2919,32,71,0
2920,32,72,0
2921,32,73,0
2922,32,74,0
2923,32,75,0
2924,32,76,0
2925,32,77,0
2926,32,78,0
2927,32,79,0
2928,32,80,0
2929,32,81,0
2930,32,82,0
2931,32,83,0
2932,32,84,1
2933,32,85,0
2934,32,86,0
2935,32,87,0
2936,32,88,0
2937,33,0,0
2938,33,1,0
2939,33,2,0
2940,33,3,0
2941,33,4,0
2942,33,5,0
2943,33,6,1
2944,33,7,0
2945,33,8,0
2946,33,9,0
2947,33,10,0
2948,33,11,0
2949,33,12,0
2950,33,13,0
2951,33,14,0
2952,33,15,0
2953,33,16,0
2954,33,17,0
2955,33,18,0
2956,33,19,0
2957,33,20,0
2958,33,21,1
2959,33,22,0
2960,33,23,0
2961,33,24,0
2962,33,25,0
2963,33,26,1
2964,33,27,0
2965,33,28,1
2966,33,29,1
2967,33,30,0
2968,33,31,0
2969,33,32,0
2970,33,33,0
2971,33,34,0
2972,33,35,0
2973,33,36,0
2974,33,37,0
2975,33,38,1
2976,33,39,0
2977,33,40,0
2978,33,41,0
2979,33,42,0
2980,33,43,0
2981,33,44,0
2982,33,45,0
2983,33,46,0
2984,33,47,1
2985,33,48,0
2986,33,49,0
2987,33,50,0
2988,33,51,0
2989,33,52,0
2990,33,53,0
2991,33,54,0
2992,33,55,0
2993,33,56,0
2994,33,57,0
2995,33,58,0
2996,33,59,0
2997,33,60,0
2998,33,61,0
2999,33,62,0
3000,33,63,0
3001,33,64,0
3002,33,65,0
3003,33,66,0
3004,33,67,0
3005,33,68,0
3006,33,69,0
3007,33,70,0
3008,33,71,0
3009,33,72,0
3010,33,73,0
3011,33,74,0
3012,33,75,0
3013,33,76,0
3014,33,77,0
3015,33,78,0
3016,33,79,0
3017,33,80,0
3018,33,81,0
3019,33,82,0
3020,33,83,0
3021,33,84,1
3022,33,85,0
3023,33,86,0
3024,33,87,0
3025,33,88,0
3026,34,0,0
3027,34,1,0
3028,34,2,0
3029,34,3,0
3030,34,4,0
3031,34,5,0
3032,34,6,1
3033,34,7,0
3034,34,8,0
3035,34,9,0
3036,34,10,0
3037,34,11,0
3038,34,12,0
3039,34,13,1
3040,34,14,0
3041,34,15,0
3042,34,16,0
3043,34,17,0
3044,34,18,0
3045,34,19,0
3046,34,20,0
3047,34,21,0
3048,34,22,1
3049,34,23,0
3050,34,24,0
3051,34,25,0
3052,34,26,0
3053,34,27,0
3054,34,28,0
3055,34,29,0
3056,34,30,0
3057,34,31,0
3058,34,32,0
3059,34,33,0
3060,34,34,0
3061,34,35,0
3062,34,36,1
3063,34,37,0
3064,34,38,0
3065,34,39,0
3066,34,40,0
3067,34,41,0
3068,34,42,0
3069,34,43,0
3070,34,44,0
3071,34,45,0
3072,34,46,0
3073,34,47,0
3074,34,48,0
3075,34,49,0
3076,34,50,0
3077,34,51,0
3078,34,52,0
3079,34,53,0
3080,34,54,0
3081,34,55,0
3082,34,56,0
3083,34,57,0
3084,34,58,0
3085,34,59,0
3086,34,60,0
3087,34,61,0
3088,34,62,0
3089,34,63,0
3090,34,64,0
3091,34,65,0
3092,34,66,0
3093,34,67,0
3094,34,68,1
3095,34,69,0
3096,34,70,0
3097,34,71,1
3098,34,72,0
3099,34,73,0
3100,34,74,0
3101,34,75,0
3102,34,76,0
3103,34,77,0
3104,34,78,0
3105,34,79,0
3106,34,80,0
3107,34,81,0
3108,34,82,0
3109,34,83,0
3110,34,84,1
3111,34,85,0
3112,34,86,0
3113,34,87,0
3114,34,88,0
3115,35,0,0
3116,35,1,0
3117,35,2,0
3118,35,3,0
3119,35,4,0
3120,35,5,0
3121,35,6,0
3122,35,7,0
3123,35,8,1
3124,35,9,0
3125,35,10,0
3126,35,11,0
3127,35,12,0
3128,35,13,0
3129,35,14,0
3130,35,15,0
3131,35,16,0
3132,35,17,0
3133,35,18,0
3134,35,19,0
3135,35,20,0
3136,35,21,0
3137,35,22,0
3138,35,23,0
3139,35,24,0
3140,35,25,0
3141,35,26,0
3142,35,27,0
3143,35,28,0
3144,35,29,0
3145,35,30,0
3146,35,31,0
3147,35,32,0
3148,35,33,0
3149,35,34,0
3150,35,35,0
3151,35,36,0
3152,35,37,0
3153,35,38,0
3154,35,39,0
3155,35,40,0
3156,35,41,0
3157,35,42,0
3158,35,43,0
3159,35,44,0
3160,35,45,0
3161,35,46,0
3162,35,47,0
3163,35,48,0
3164,35,49,0
3165,35,50,0
3166,35,51,0
3167,35,52,0
3168,35,53,1
3169,35,54,0
3170,35,55,0
3171,35,56,0
3172,35,57,0
3173,35,58,0
3174,35,59,0
3175,35,60,0
3176,35,61,1
3177,35,62,0
3178,35,63,0
3179,35,64,0
3180,35,65,1
3181,35,66,0
3182,35,67,0
3183,35,68,0
3184,35,69,0
3185,35,70,0
3186,35,71,0
3187,35,72,0
3188,35,73,0
3189,35,74,0
3190,35,75,0
3191,35,76,0
3192,35,77,0
3193,35,78,0
3194,35,79,0
3195,35,80,0
3196,35,81,0
3197,35,82,0
3198,35,83,0
3199,35,84,0
3200,35,85,0
3201,35,86,0
3202,35,87,0
3203,35,88,0
3204,36,0,0
3205,36,1,0
3206,36,2,0
3207,36,3,0
3208,36,4,0
3209,36,5,0
3210,36,6,0
3211,36,7,0
3212,36,8,0
3213,36,9,0
3214,36,10,0
3215,36,11,0
3216,36,12,0
3217,36,13,0
