RNA_id,mol_id,true_affinity,predicted_affinity,ablation,fold,seed
Target_186,148,3.5783960819244385,5.677168846130371,target-swap,2,0
Target_121,1012,4.95078182220459,4.996225357055664,target-swap,2,0
Target_186,134,3.6861326694488525,5.497530460357666,target-swap,2,0
Target_121,1010,5.659555912017822,5.026647567749023,target-swap,2,0
Target_413,1784,5.0,4.708211898803711,target-swap,2,0
Target_204,968,3.804100275039673,6.9381256103515625,target-swap,2,0
Target_242,2044,4.698969841003418,5.797613143920898,target-swap,2,0
Target_444,1355,5.638272285461426,6.984175682067871,target-swap,2,0
Target_236,305,5.301030158996582,8.262540817260742,target-swap,2,0
Target_186,119,3.7695510387420654,5.875432014465332,target-swap,2,0
Target_400,1588,5.522878646850586,6.282980918884277,target-swap,2,0
Target_216,2267,8.705533981323242,4.201698303222656,target-swap,2,0
Target_254,293,8.0,6.106187343597412,target-swap,2,0
Target_258,1020,5.698969841003418,5.084704875946045,target-swap,2,0
Target_133,912,4.79587984085083,4.743373870849609,target-swap,2,0
Target_186,691,3.2403321266174316,5.32628059387207,target-swap,2,0
Target_159,1108,3.698970079421997,4.817533493041992,target-swap,2,0
Target_400,1594,4.4685211181640625,6.07274055480957,target-swap,2,0
Target_284,1219,5.337242126464844,4.406258583068848,target-swap,2,0
Target_449,862,6.187086582183838,6.622252464294434,target-swap,2,0
Target_334,98,7.06048059463501,5.825798988342285,target-swap,2,0
Target_286,1259,3.895512819290161,5.775574207305908,target-swap,2,0
Target_186,107,4.823908805847168,4.395245552062988,target-swap,2,0
Target_186,2358,3.3555614948272705,3.294252872467041,target-swap,2,0
Target_186,620,4.619788646697998,5.750047206878662,target-swap,2,0
Target_400,1591,4.853871822357178,5.847248077392578,target-swap,2,0
Target_334,99,4.705533981323242,5.6909918785095215,target-swap,2,0
Target_444,1372,6.0,5.794821739196777,target-swap,2,0
Target_254,201,6.782516002655029,5.783690452575684,target-swap,2,0
Target_244,2133,5.92081880569458,6.944220066070557,target-swap,2,0
Target_80,1881,6.7695512771606445,5.5184783935546875,target-swap,2,0
Target_393,1171,8.214670181274414,4.85154914855957,target-swap,2,0
Target_186,700,3.614393711090088,4.386174201965332,target-swap,2,0
Target_99,1386,4.79587984085083,5.225135803222656,target-swap,2,0
Target_97,2419,7.221848964691162,5.7115654945373535,target-swap,2,0
Target_114,2466,5.477816581726074,5.101524829864502,target-swap,2,0
Target_193,1035,4.744727611541748,6.253679275512695,target-swap,2,0
Target_99,1389,4.723538398742676,5.4351301193237305,target-swap,2,0
Target_60,2497,4.92081880569458,5.051766872406006,target-swap,2,0
Target_342,1410,4.323306560516357,5.215950012207031,target-swap,2,0
Target_393,1169,8.0,5.623711585998535,target-swap,2,0
Target_186,2356,3.2564902305603027,3.2230706214904785,target-swap,2,0
Target_92,2120,5.79587984085083,5.94392204284668,target-swap,2,0
Target_208,832,4.602059841156006,5.65150785446167,target-swap,2,0
Target_236,1240,5.744727611541748,5.867006778717041,target-swap,2,0
Target_342,1419,2.50307035446167,5.6443891525268555,target-swap,2,0
Target_76,770,7.301030158996582,6.586915016174316,target-swap,2,0
Target_126,2250,5.026872158050537,6.4843974113464355,target-swap,2,0
Target_357,1178,0.15490196645259857,5.694035053253174,target-swap,2,0
Target_413,1780,4.677780628204346,6.148305892944336,target-swap,2,0
Target_350,1065,5.823908805847168,5.790212154388428,target-swap,2,0
Target_162,954,6.638272285461426,5.200955867767334,target-swap,2,0
Target_358,1227,5.455932140350342,4.612041473388672,target-swap,2,0
Target_383,1117,7.3098039627075195,6.805535316467285,target-swap,2,0
Target_254,196,5.732828140258789,5.883578300476074,target-swap,2,0
Target_216,2266,9.24184513092041,4.314396858215332,target-swap,2,0
Target_29,2116,5.259637355804443,5.656416416168213,target-swap,2,0
Target_103,1865,6.15490198135376,4.0290985107421875,target-swap,2,0
Target_225,1911,6.552842140197754,5.087668418884277,target-swap,2,0
Target_432,2441,6.585026741027832,5.430512428283691,target-swap,2,0
Target_438,2455,5.729787349700928,5.542017459869385,target-swap,2,0
Target_103,1859,6.431798458099365,4.082951545715332,target-swap,2,0
Target_186,329,6.15490198135376,6.741011619567871,target-swap,2,0
Target_186,371,5.28399658203125,6.277667999267578,target-swap,2,0
Target_186,336,7.0,6.7447614669799805,target-swap,2,0
Target_186,677,3.744727611541748,5.337125301361084,target-swap,2,0
Target_349,1849,6.481485843658447,6.984340667724609,target-swap,2,0
Target_395,830,5.522878646850586,6.947524070739746,target-swap,2,0
Target_56,1611,4.838632106781006,4.933239936828613,target-swap,2,0
Target_413,234,5.812479496002197,6.318979263305664,target-swap,2,0
Target_204,962,4.958607196807861,5.710228443145752,target-swap,2,0
Target_186,662,3.0,3.6293697357177734,target-swap,2,0
Target_121,1014,4.92081880569458,4.96840763092041,target-swap,2,0
Target_60,2413,4.958607196807861,4.8394060134887695,target-swap,2,0
Target_357,1173,5.4685211181640625,6.104565143585205,target-swap,2,0
Target_395,829,5.0,6.883550643920898,target-swap,2,0
Target_99,1395,4.647817611694336,5.253286361694336,target-swap,2,0
Target_224,1053,4.677780628204346,5.471829414367676,target-swap,2,0
Target_103,1868,5.267606258392334,4.13508415222168,target-swap,2,0
Target_218,1582,4.455932140350342,6.030778408050537,target-swap,2,0
Target_186,373,5.408935546875,6.383730888366699,target-swap,2,0
Target_182,2076,5.340083599090576,5.123050212860107,target-swap,2,0
Target_211,2149,5.638272285461426,5.125730991363525,target-swap,2,0
Target_413,250,7.721246242523193,6.937660217285156,target-swap,2,0
Target_76,1207,7.15490198135376,6.909336090087891,target-swap,2,0
Target_186,166,4.910094738006592,6.377325057983398,target-swap,2,0
Target_144,2127,5.070580959320068,5.451294898986816,target-swap,2,0
Target_58,1066,4.301030158996582,5.2142744064331055,target-swap,2,0
Target_342,1413,4.476253509521484,5.275992393493652,target-swap,2,0
Target_431,1505,5.229147911071777,3.1909632682800293,target-swap,2,0
Target_225,1917,6.346787452697754,5.066179275512695,target-swap,2,0
Target_141,1215,6.903090000152588,4.184654712677002,target-swap,2,0
Target_59,387,5.301030158996582,5.8575239181518555,target-swap,2,0
Target_89,2432,6.823908805847168,5.818422317504883,target-swap,2,0
Target_395,828,4.096909999847412,5.515406608581543,target-swap,2,0
Target_222,1772,7.221848964691162,5.105593204498291,target-swap,2,0
Target_154,1776,5.522878646850586,5.651987552642822,target-swap,2,0
Target_150,749,4.522878646850586,5.458368301391602,target-swap,2,0
Target_395,2219,5.958607196807861,6.688470840454102,target-swap,2,0
Target_242,223,4.698969841003418,5.5117340087890625,target-swap,2,0
Target_381,1249,3.795880079269409,5.950105667114258,target-swap,2,0
Target_225,1324,6.3565473556518555,4.953146457672119,target-swap,2,0
Target_97,2420,7.045757293701172,5.882095813751221,target-swap,2,0
Target_444,1331,6.15490198135376,7.069173336029053,target-swap,2,0
Target_236,850,3.124938726425171,7.234161376953125,target-swap,2,0
Target_186,669,3.0,3.6502888202667236,target-swap,2,0
Target_59,399,5.886056423187256,4.717644691467285,target-swap,2,0
Target_186,369,7.0,6.2398529052734375,target-swap,2,0
Target_392,2382,4.397940158843994,5.382619857788086,target-swap,2,0
Target_186,326,6.221848964691162,6.550622463226318,target-swap,2,0
Target_412,1950,6.251811981201172,9.189523696899414,target-swap,2,0
Target_208,840,5.744727611541748,5.545742511749268,target-swap,2,0
Target_186,155,3.403402805328369,5.880942344665527,target-swap,2,0
Target_204,955,6.327902317047119,8.37199878692627,target-swap,2,0
Target_186,112,3.585026741027832,5.655040740966797,target-swap,2,0
Target_3,2185,5.3665313720703125,6.672257423400879,target-swap,2,0
Target_133,910,3.0,3.1932718753814697,target-swap,2,0
Target_88,1109,7.065501689910889,4.251739501953125,target-swap,2,0
Target_395,2215,4.823908805847168,7.0366291999816895,target-swap,2,0
Target_228,1821,7.698969841003418,7.724310398101807,target-swap,2,0
Target_99,1405,3.1687703132629395,6.128870010375977,target-swap,2,0
Target_186,670,3.2306227684020996,5.712851524353027,target-swap,2,0
Target_286,1257,3.7999706268310547,5.7567853927612305,target-swap,2,0
Target_72,1202,4.086185932159424,5.943126201629639,target-swap,2,0
Target_155,1519,4.78515625,5.497569561004639,target-swap,2,0
Target_329,1157,8.12493896484375,5.78767204284668,target-swap,2,0
Target_169,930,4.522878646850586,6.680738925933838,target-swap,2,0
Target_218,1585,3.995678663253784,5.578268527984619,target-swap,2,0
Target_186,671,3.3575353622436523,5.578235626220703,target-swap,2,0
Target_204,1005,4.045757293701172,4.178585052490234,target-swap,2,0
Target_65,2426,7.0,5.370494842529297,target-swap,2,0
Target_64,1733,6.473660945892334,5.312816143035889,target-swap,2,0
Target_153,406,3.1186153888702393,4.957208633422852,target-swap,2,0
Target_211,2151,5.481485843658447,5.120578765869141,target-swap,2,0
Target_286,1255,4.296708583831787,4.42893123626709,target-swap,2,0
Target_357,1176,5.744727611541748,6.313578128814697,target-swap,2,0
Target_155,1180,5.0,4.958383560180664,target-swap,2,0
Target_72,1187,4.823908805847168,5.787881851196289,target-swap,2,0
Target_395,2222,5.2924299240112305,5.872156143188477,target-swap,2,0
Target_121,1009,3.7235381603240967,4.5435791015625,target-swap,2,0
Target_225,1906,6.130768299102783,5.059086799621582,target-swap,2,0
Target_155,1522,5.318758964538574,4.9595160484313965,target-swap,2,0
Target_103,1845,5.552842140197754,4.152407169342041,target-swap,2,0
Target_410,1279,5.187086582183838,5.101990222930908,target-swap,2,0
Target_248,320,7.0,5.524810314178467,target-swap,2,0
Target_413,2055,5.473660945892334,6.458446502685547,target-swap,2,0
Target_204,956,6.481485843658447,8.050346374511719,target-swap,2,0
Target_95,2131,6.290729999542236,5.3017897605896,target-swap,2,0
Target_147,96,-0.4771212637424469,3.5723438262939453,target-swap,2,0
Target_88,1114,7.647817611694336,5.814652919769287,target-swap,2,0
Target_60,2501,5.744727611541748,5.575387477874756,target-swap,3,0
Target_406,1816,8.690369606018066,6.942481994628906,target-swap,3,0
Target_204,963,5.853871822357178,7.506626605987549,target-swap,3,0
Target_186,359,5.853871822357178,5.2662882804870605,target-swap,3,0
Target_258,1017,5.022276401519775,5.20020055770874,target-swap,3,0
Target_393,1172,7.0,5.367926120758057,target-swap,3,0
Target_413,265,2.301029920578003,2.6222121715545654,target-swap,3,0
Target_220,873,6.113509178161621,5.052677154541016,target-swap,3,0
Target_186,376,5.568636417388916,5.668052673339844,target-swap,3,0
Target_389,1042,5.031517028808594,5.17458438873291,target-swap,3,0
Target_230,2089,5.511449337005615,5.626108169555664,target-swap,3,0
Target_80,1882,6.677780628204346,4.955460071563721,target-swap,3,0
Target_103,1867,5.387216091156006,6.7334818840026855,target-swap,3,0
Target_405,1199,5.07572078704834,4.2931928634643555,target-swap,3,0
Target_416,1894,3.823908805847168,7.492696762084961,target-swap,3,0
Target_376,2485,5.200659275054932,5.4410505294799805,target-swap,3,0
Target_183,2387,6.537601947784424,5.001009941101074,target-swap,3,0
Target_413,1783,4.886056423187256,5.268496513366699,target-swap,3,0
Target_349,1854,5.638272285461426,7.028028964996338,target-swap,3,0
Target_363,1800,4.0,5.820865631103516,target-swap,3,0
Target_65,2424,6.886056423187256,4.8013482093811035,target-swap,3,0
Target_343,389,4.0,5.433595180511475,target-swap,3,0
Target_114,2469,5.904830455780029,4.956270694732666,target-swap,3,0
Target_99,1392,4.79587984085083,6.224087238311768,target-swap,3,0
Target_186,367,1.787812352180481,5.34183931350708,target-swap,3,0
Target_121,1006,5.494850158691406,5.91719388961792,target-swap,3,0
Target_282,392,8.0,5.7494683265686035,target-swap,3,0
Target_271,1963,5.79587984085083,6.043943881988525,target-swap,3,0
Target_230,929,3.0,3.2672805786132812,target-swap,3,0
Target_186,121,3.221848726272583,5.44077730178833,target-swap,3,0
Target_141,1559,5.397940158843994,4.596205234527588,target-swap,3,0
Target_61,1562,5.698969841003418,5.650371074676514,target-swap,3,0
Target_413,246,7.301030158996582,6.692843437194824,target-swap,3,0
Target_329,744,5.522878646850586,6.408724308013916,target-swap,3,0
Target_133,913,3.602060079574585,3.5738134384155273,target-swap,3,0
Target_89,2433,7.15490198135376,4.336717128753662,target-swap,3,0
Target_400,1589,5.397940158843994,6.548780918121338,target-swap,3,0
Target_183,1154,7.508638381958008,6.277776718139648,target-swap,3,0
Target_56,1612,4.9430952072143555,7.419065952301025,target-swap,3,0
Target_413,242,5.698969841003418,6.118594169616699,target-swap,3,0
Target_186,381,7.096909999847412,5.195644855499268,target-swap,3,0
Target_155,1517,5.12493896484375,5.774994373321533,target-swap,3,0
Target_186,129,4.221848964691162,5.273494720458984,target-swap,3,0
Target_153,404,6.0,4.206193923950195,target-swap,3,0
Target_5,2178,4.853871822357178,5.311361789703369,target-swap,3,0
Target_329,745,7.0,6.329206943511963,target-swap,3,0
Target_322,1269,4.494850158691406,4.880806922912598,target-swap,3,0
Target_186,695,3.6216020584106445,4.19582986831665,target-swap,3,0
Target_382,854,5.122628688812256,6.4396138191223145,target-swap,3,0
Target_84,1059,5.823908805847168,4.944551944732666,target-swap,3,0
Target_258,1025,3.218963146209717,3.472561836242676,target-swap,3,0
Target_236,1275,6.221848964691162,7.353942394256592,target-swap,3,0
Target_186,363,2.6382720470428467,2.164008140563965,target-swap,3,0
Target_195,1876,5.376750946044922,8.015543937683105,target-swap,3,0
Target_413,278,2.301029920578003,2.4637629985809326,target-swap,3,0
Target_208,834,4.0,4.902281761169434,target-swap,3,0
Target_434,1837,5.221848964691162,5.884096145629883,target-swap,3,0
Target_195,1875,5.1674909591674805,8.376521110534668,target-swap,3,0
Target_444,1379,5.3565473556518555,6.59570837020874,target-swap,3,0
Target_182,918,3.602060079574585,3.7703380584716797,target-swap,3,0
Target_317,2124,5.455559730529785,5.472679138183594,target-swap,3,0
Target_186,624,4.585026741027832,5.639091491699219,target-swap,3,0
Target_186,334,6.522878646850586,6.27513313293457,target-swap,3,0
Target_395,824,4.698969841003418,5.840978622436523,target-swap,3,0
Target_444,1368,5.2924299240112305,7.667449474334717,target-swap,3,0
Target_133,914,3.0,3.1299054622650146,target-swap,3,0
Target_225,1928,4.0,4.926055908203125,target-swap,3,0
Target_164,1798,4.823908805847168,6.007119178771973,target-swap,3,0
Target_193,1033,5.387216091156006,6.819916248321533,target-swap,3,0
Target_186,141,3.536107063293457,5.04708194732666,target-swap,3,0
Target_218,1580,4.79587984085083,6.335804462432861,target-swap,3,0
Target_413,800,5.3665313720703125,6.527551651000977,target-swap,3,0
Target_5,2174,5.744727611541748,5.565771579742432,target-swap,3,0
Target_186,692,4.221848964691162,4.706269264221191,target-swap,3,0
Target_135,1064,5.92081880569458,4.958160877227783,target-swap,3,0
Target_448,1306,7.0809221267700195,6.610409259796143,target-swap,3,0
Target_225,1916,6.022276401519775,5.870569705963135,target-swap,3,0
Target_308,1292,8.236572265625,7.185104846954346,target-swap,3,0
Target_307,2262,6.707744121551514,9.143930435180664,target-swap,3,0
Target_335,1835,5.397940158843994,5.835515975952148,target-swap,3,0
Target_258,1024,5.12493896484375,5.680600643157959,target-swap,3,0
Target_444,1362,5.494850158691406,7.700926780700684,target-swap,3,0
Target_387,1116,7.408935546875,8.182939529418945,target-swap,3,0
Target_153,289,5.698969841003418,4.701773166656494,target-swap,3,0
Target_254,198,5.669586181640625,3.869995594024658,target-swap,3,0
Target_182,915,3.0,2.983478546142578,target-swap,3,0
Target_452,1067,6.732828140258789,5.471114635467529,target-swap,3,0
Target_351,934,5.318758964538574,5.790489673614502,target-swap,3,0
Target_186,355,5.92081880569458,5.473019123077393,target-swap,3,0
Target_413,238,5.0,6.223545074462891,target-swap,3,0
Target_208,835,5.823908805847168,6.701766014099121,target-swap,3,0
Target_58,1221,4.301030158996582,5.24202823638916,target-swap,3,0
Target_60,971,5.397940158843994,5.297832489013672,target-swap,3,0
Target_432,2442,6.92081880569458,6.330163955688477,target-swap,3,0
Target_283,1305,6.531652450561523,5.451328277587891,target-swap,3,0
Target_186,632,6.886056423187256,6.32599401473999,target-swap,3,0
Target_216,2268,8.557519912719727,4.06559419631958,target-swap,3,0
Target_356,1732,6.570247650146484,8.014721870422363,target-swap,3,0
Target_56,1601,5.096909999847412,7.767343044281006,target-swap,3,0
Target_3,2189,5.522878646850586,6.107593536376953,target-swap,3,0
